prop_equal,clause_factor,repetitiveness,sat,algorithm,treewidth,num_variables,prop_deterministic,answer,instance,time,literal_factor
0.37,2.2,0,,c2d,36,70,0,,70-2.2-3-0-0-0.37-40,95.03999999999999,3
0.96,2.2,0,,dpmc,34,70,0,1.66188e-10,70-2.2-3-0-0-0.96-100,62.55,3
0.86,2.2,0,,c2d,36,70,0,2.932861e-10,70-2.2-3-0-0-0.86-11,102.1,3
0.42,2.2,0,,minic2d,35,70,0,0.0,70-2.2-3-0-0-0.42-17,3.79,3
0.45,2.2,0,,cachet,33,70,0,2.33747e-11,70-2.2-3-0-0-0.45-41,1.47,3
0.68,2.2,0,,d4,39,70,0,,70-2.2-3-0-0-0.68-28,272.72,3
0.66,2.2,0,,dpmc,37,70,0,,70-2.2-3-0-0-0.66-35,500.41,3
0.81,2.2,0,,cachet,35,70,0,1.11924e-09,70-2.2-3-0-0-0.81-29,4.46,3
0.4,2.2,0,,minic2d,36,70,0,0.0,70-2.2-3-0-0-0.4-29,37.63,3
0.58,2.2,0,,cachet,37,70,0,1.07296e-10,70-2.2-3-0-0-0.58-81,6.76,3
0.5,2.2,0,,cachet,35,70,0,3.07377e-11,70-2.2-3-0-0-0.5-9,3.38,3
0.75,2.2,0,,minic2d,37,70,0,0.0,70-2.2-3-0-0-0.75-25,34.56,3
0.18,2.2,0,,cachet,37,70,0,1.02134e-10,70-2.2-3-0-0-0.18-7,10.27,3
0.49,2.2,0,,dpmc,37,70,0,6.28206e-10,70-2.2-3-0-0-0.49-98,432.94,3
0.95,2.2,0,,d4,35,70,0,,70-2.2-3-0-0-0.95-43,237.18,3
0.17,2.2,0,,c2d,37,70,0,,70-2.2-3-0-0-0.17-69,183.29,3
0.4,2.2,0,,dpmc,36,70,0,8.79001e-11,70-2.2-3-0-0-0.4-88,296.0,3
0.0,2.2,0,,minic2d,38,70,0,0.0,70-2.2-3-0-0-0.0-20,33.77,3
0.38,2.2,0,,dpmc,36,70,0,3.92591e-10,70-2.2-3-0-0-0.38-98,157.38,3
0.98,2.2,0,,d4,36,70,0,3.825086e-10,70-2.2-3-0-0-0.98-99,98.68,3
0.31,2.2,0,,c2d,34,70,0,3.952882e-12,70-2.2-3-0-0-0.31-31,38.04,3
0.51,2.2,0,,dpmc,36,70,0,5.66668e-11,70-2.2-3-0-0-0.51-92,454.09000000000003,3
0.6,2.2,0,,dpmc,36,70,0,3.31401e-10,70-2.2-3-0-0-0.6-100,239.19,3
0.45,2.2,0,,minic2d,37,70,0,0.0,70-2.2-3-0-0-0.45-44,59.91,3
0.01,2.2,0,,d4,36,70,0,3.505746e-11,70-2.2-3-0-0-0.01-29,85.31,3
0.14,2.2,0,,c2d,34,70,0,1.061205e-09,70-2.2-3-0-0-0.14-89,17.23,3
0.01,2.2,0,,cachet,35,70,0,7.6028e-11,70-2.2-3-0-0-0.01-94,4.87,3
0.72,2.2,0,,c2d,38,70,0,,70-2.2-3-0-0-0.72-69,245.52,3
0.75,2.2,0,,dpmc,38,70,0,,70-2.2-3-0-0-0.75-89,500.42,3
0.74,2.2,0,,c2d,37,70,0,9.147044e-12,70-2.2-3-0-0-0.74-79,117.64,3
0.96,2.2,0,,d4,36,70,0,1.803815e-09,70-2.2-3-0-0-0.96-21,150.07,3
0.26,2.2,0,,cachet,36,70,0,4.97344e-12,70-2.2-3-0-0-0.26-9,9.69,3
0.19,2.2,0,,c2d,36,70,0,7.446951e-12,70-2.2-3-0-0-0.19-73,48.58,3
0.46,2.2,0,,dpmc,35,70,0,1.17707e-09,70-2.2-3-0-0-0.46-40,100.94,3
0.32,2.2,0,,dpmc,35,70,0,1.48839e-10,70-2.2-3-0-0-0.32-47,266.21,3
0.48,2.2,0,,minic2d,35,70,0,0.0,70-2.2-3-0-0-0.48-15,27.23,3
0.4,2.2,0,,minic2d,38,70,0,0.0,70-2.2-3-0-0-0.4-21,34.39,3
0.07,2.2,0,,minic2d,34,70,0,0.0,70-2.2-3-0-0-0.07-62,20.29,3
0.83,2.2,0,,c2d,34,70,0,2.360827e-10,70-2.2-3-0-0-0.83-100,45.88,3
0.3,2.2,0,,cachet,34,70,0,2.37976e-11,70-2.2-3-0-0-0.3-50,2.47,3
0.6,2.2,0,,d4,36,70,0,,70-2.2-3-0-0-0.6-76,338.13,3
0.5,2.2,0,,d4,35,70,0,2.502108e-11,70-2.2-3-0-0-0.5-51,73.6,3
0.42,2.2,0,,minic2d,37,70,0,0.0,70-2.2-3-0-0-0.42-88,18.47,3
0.05,2.2,0,,cachet,35,70,0,2.6908e-12,70-2.2-3-0-0-0.05-73,3.65,3
0.01,2.2,0,,dpmc,36,70,0,6.18496e-11,70-2.2-3-0-0-0.01-15,103.58,3
0.21,2.2,0,,dpmc,34,70,0,,70-2.2-3-0-0-0.21-90,500.81,3
0.26,2.2,0,,c2d,37,70,0,3.675384e-11,70-2.2-3-0-0-0.26-77,54.35,3
0.68,2.2,0,,dpmc,36,70,0,5.21595e-11,70-2.2-3-0-0-0.68-52,180.08,3
0.65,2.2,0,,minic2d,36,70,0,0.0,70-2.2-3-0-0-0.65-33,48.92,3
0.43,2.2,0,,d4,36,70,0,1.420802e-11,70-2.2-3-0-0-0.43-58,75.08,3
0.21,2.2,0,,minic2d,34,70,0,0.0,70-2.2-3-0-0-0.21-50,13.21,3
0.18,2.2,0,,c2d,37,70,0,1.021337e-10,70-2.2-3-0-0-0.18-7,98.35,3
0.98,2.2,0,,cachet,36,70,0,1.26345e-09,70-2.2-3-0-0-0.98-27,7.33,3
0.17,2.2,0,,cachet,35,70,0,3.69287e-11,70-2.2-3-0-0-0.17-93,5.15,3
0.11,2.2,0,,dpmc,38,70,0,,70-2.2-3-0-0-0.11-84,446.11,3
0.66,2.2,0,,c2d,35,70,0,3.062898e-10,70-2.2-3-0-0-0.66-72,28.16,3
0.66,2.2,0,,d4,38,70,0,,70-2.2-3-0-0-0.66-97,255.77,3
0.93,2.2,0,,c2d,36,70,0,1.792998e-10,70-2.2-3-0-0-0.93-19,40.8,3
0.76,2.2,0,,minic2d,35,70,0,0.0,70-2.2-3-0-0-0.76-20,31.76,3
0.53,2.2,0,,c2d,35,70,0,1.919421e-09,70-2.2-3-0-0-0.53-24,49.58,3
0.05,2.2,0,,minic2d,38,70,0,0.0,70-2.2-3-0-0-0.05-71,81.27,3
0.43,2.2,0,,d4,36,70,0,,70-2.2-3-0-0-0.43-72,261.22,3
0.24,2.2,0,,dpmc,37,70,0,5.58442e-12,70-2.2-3-0-0-0.24-84,367.46,3
0.74,2.2,0,,d4,38,70,0,,70-2.2-3-0-0-0.74-58,410.81,3
0.46,2.2,0,,dpmc,35,70,0,3.07621e-10,70-2.2-3-0-0-0.46-53,236.42000000000002,3
0.01,2.2,0,,c2d,35,70,0,7.608575e-11,70-2.2-3-0-0-0.01-81,42.79,3
0.33,2.2,0,,cachet,35,70,0,2.17134e-12,70-2.2-3-0-0-0.33-88,6.44,3
0.7,2.2,0,,dpmc,34,70,0,4.91884e-08,70-2.2-3-0-0-0.7-64,193.96,3
0.73,2.2,0,,d4,35,70,0,1.209307e-09,70-2.2-3-0-0-0.73-95,66.38,3
0.61,2.2,0,,c2d,34,70,0,3.689075e-09,70-2.2-3-0-0-0.61-33,51.46,3
0.85,2.2,0,,c2d,36,70,0,3.207984e-11,70-2.2-3-0-0-0.85-84,58.8,3
0.51,2.2,0,,cachet,36,70,0,5.73055e-11,70-2.2-3-0-0-0.51-92,5.32,3
0.35,2.2,0,,minic2d,36,70,0,0.0,70-2.2-3-0-0-0.35-15,5.84,3
0.74,2.2,0,,c2d,37,70,0,1.388069e-11,70-2.2-3-0-0-0.74-6,62.85,3
0.46,2.2,0,,cachet,35,70,0,4.67573e-13,70-2.2-3-0-0-0.46-52,4.0,3
0.21,2.2,0,,d4,36,70,0,,70-2.2-3-0-0-0.21-79,472.39,3
0.83,2.2,0,,cachet,37,70,0,1.08448e-08,70-2.2-3-0-0-0.83-1,12.06,3
0.03,2.2,0,,dpmc,35,70,0,3.45351e-10,70-2.2-3-0-0-0.03-68,155.16,3
0.05,2.2,0,,cachet,38,70,0,9.41465e-13,70-2.2-3-0-0-0.05-24,8.8,3
0.9,2.2,0,,dpmc,35,70,0,5.09115e-09,70-2.2-3-0-0-0.9-94,389.22,3
0.28,2.2,0,,cachet,37,70,0,7.81836e-11,70-2.2-3-0-0-0.28-24,8.1,3
0.76,2.2,0,,cachet,35,70,0,1.92028e-09,70-2.2-3-0-0-0.76-20,9.26,3
0.3,2.2,0,,minic2d,35,70,0,0.0,70-2.2-3-0-0-0.3-84,13.22,3
0.78,2.2,0,,cachet,36,70,0,1.01429e-08,70-2.2-3-0-0-0.78-77,14.21,3
0.19,2.2,0,,d4,36,70,0,,70-2.2-3-0-0-0.19-27,357.05,3
0.9,2.2,0,,dpmc,34,70,0,2.01804e-09,70-2.2-3-0-0-0.9-66,82.09,3
0.61,2.2,0,,c2d,36,70,0,,70-2.2-3-0-0-0.61-56,344.11,3
0.04,2.2,0,,dpmc,34,70,0,2.42594e-11,70-2.2-3-0-0-0.04-31,172.76,3
0.06,2.2,0,,dpmc,34,70,0,7.78054e-09,70-2.2-3-0-0-0.06-75,442.59,3
0.03,2.2,0,,cachet,38,70,0,9.72961e-12,70-2.2-3-0-0-0.03-69,13.7,3
0.79,2.2,0,,cachet,36,70,0,1.38815e-10,70-2.2-3-0-0-0.79-76,4.92,3
0.83,2.2,0,,cachet,37,70,0,1.26451e-09,70-2.2-3-0-0-0.83-68,12.35,3
0.33,2.2,0,,d4,37,70,0,,70-2.2-3-0-0-0.33-34,162.13,3
0.14,2.2,0,,d4,36,70,0,,70-2.2-3-0-0-0.14-63,252.57,3
0.46,2.2,0,,c2d,34,70,0,2.285281e-09,70-2.2-3-0-0-0.46-79,21.61,3
0.2,2.2,0,,dpmc,37,70,0,,70-2.2-3-0-0-0.2-32,500.84,3
0.45,2.2,0,,c2d,36,70,0,8.782442e-10,70-2.2-3-0-0-0.45-79,87.28,3
0.69,2.2,0,,minic2d,34,70,0,0.0,70-2.2-3-0-0-0.69-88,15.74,3
0.06,2.2,0,,minic2d,36,70,0,0.0,70-2.2-3-0-0-0.06-44,25.35,3
0.84,2.2,0,,minic2d,35,70,0,0.0,70-2.2-3-0-0-0.84-67,26.0,3
0.05,2.2,0,,c2d,37,70,0,9.431305e-10,70-2.2-3-0-0-0.05-21,66.17,3
0.65,2.2,0,,c2d,37,70,0,3.111975e-10,70-2.2-3-0-0-0.65-14,96.50999999999999,3
0.41,2.2,0,,c2d,35,70,0,2.146659e-10,70-2.2-3-0-0-0.41-14,34.01,3
0.3,2.2,0,,minic2d,34,70,0,0.0,70-2.2-3-0-0-0.3-14,10.82,3
0.66,2.2,0,,c2d,36,70,0,,70-2.2-3-0-0-0.66-100,168.77,3
0.05,2.2,0,,dpmc,36,70,0,2.13063e-10,70-2.2-3-0-0-0.05-81,218.68,3
0.17,2.2,0,,minic2d,35,70,0,0.0,70-2.2-3-0-0-0.17-40,27.27,3
0.96,2.2,0,,c2d,35,70,0,4.055253e-10,70-2.2-3-0-0-0.96-10,67.31,3
0.49,2.2,0,,minic2d,34,70,0,0.0,70-2.2-3-0-0-0.49-96,8.47,3
0.85,2.2,0,,minic2d,36,70,0,0.0,70-2.2-3-0-0-0.85-34,38.55,3
0.82,2.2,0,,d4,33,70,0,1.31539e-10,70-2.2-3-0-0-0.82-16,69.38,3
0.83,2.2,0,,d4,36,70,0,,70-2.2-3-0-0-0.83-51,345.97,3
0.61,2.2,0,,minic2d,38,70,0,0.0,70-2.2-3-0-0-0.61-94,83.87,3
0.56,2.2,0,,cachet,37,70,0,4.31382e-11,70-2.2-3-0-0-0.56-31,4.98,3
0.24,2.2,0,,c2d,38,70,0,4.12985e-10,70-2.2-3-0-0-0.24-92,69.05,3
0.13,2.2,0,,cachet,34,70,0,4.55666e-11,70-2.2-3-0-0-0.13-11,4.2,3
0.59,2.2,0,,cachet,38,70,0,7.93294e-10,70-2.2-3-0-0-0.59-99,4.11,3
0.63,2.2,0,,d4,37,70,0,,70-2.2-3-0-0-0.63-13,358.59000000000003,3
0.49,2.2,0,,c2d,36,70,0,2.421401e-10,70-2.2-3-0-0-0.49-6,58.66,3
0.41,2.2,0,,d4,35,70,0,,70-2.2-3-0-0-0.41-56,252.99,3
0.63,2.2,0,,d4,37,70,0,,70-2.2-3-0-0-0.63-16,200.87,3
0.49,2.2,0,,d4,35,70,0,3.782473e-12,70-2.2-3-0-0-0.49-80,45.12,3
0.48,2.2,0,,d4,35,70,0,1.132107e-10,70-2.2-3-0-0-0.48-88,68.32,3
0.37,2.2,0,,c2d,37,70,0,8.987304e-12,70-2.2-3-0-0-0.37-28,114.53,3
0.78,2.2,0,,d4,37,70,0,,70-2.2-3-0-0-0.78-81,636.05,3
0.22,2.2,0,,d4,37,70,0,,70-2.2-3-0-0-0.22-80,328.66,3
0.51,2.2,0,,cachet,35,70,0,5.17612e-11,70-2.2-3-0-0-0.51-54,7.3,3
0.99,2.2,0,,minic2d,36,70,0,0.0,70-2.2-3-0-0-0.99-83,45.01,3
0.39,2.2,0,,minic2d,37,70,0,0.0,70-2.2-3-0-0-0.39-64,29.02,3
0.53,2.2,0,,cachet,36,70,0,2.81253e-11,70-2.2-3-0-0-0.53-53,8.47,3
0.23,2.2,0,,c2d,36,70,0,4.339081e-11,70-2.2-3-0-0-0.23-91,52.46,3
0.36,2.2,0,,d4,35,70,0,7.637242e-11,70-2.2-3-0-0-0.36-47,102.35,3
0.06,2.2,0,,d4,36,70,0,2.121547e-12,70-2.2-3-0-0-0.06-90,72.86,3
0.74,2.2,0,,minic2d,34,70,0,0.0,70-2.2-3-0-0-0.74-1,8.93,3
0.21,2.2,0,,dpmc,37,70,0,,70-2.2-3-0-0-0.21-22,500.52,3
0.11,2.2,0,,c2d,38,70,0,4.422829e-12,70-2.2-3-0-0-0.11-1,38.85,3
0.46,2.2,0,,minic2d,34,70,0,0.0,70-2.2-3-0-0-0.46-2,13.23,3
0.42,2.2,0,,cachet,38,70,0,2.4449e-11,70-2.2-3-0-0-0.42-91,12.58,3
0.77,2.2,0,,c2d,36,70,0,,70-2.2-3-0-0-0.77-79,296.88,3
0.6,2.2,0,,dpmc,36,70,0,4.93152e-12,70-2.2-3-0-0-0.6-70,156.11,3
0.69,2.2,0,,cachet,37,70,0,2.51039e-09,70-2.2-3-0-0-0.69-67,9.88,3
0.95,2.2,0,,c2d,36,70,0,2.703306e-10,70-2.2-3-0-0-0.95-39,68.25,3
0.48,2.2,0,,dpmc,36,70,0,,70-2.2-3-0-0-0.48-49,500.42,3
0.93,2.2,0,,cachet,36,70,0,1.5935e-09,70-2.2-3-0-0-0.93-86,6.71,3
0.13,2.2,0,,minic2d,35,70,0,0.0,70-2.2-3-0-0-0.13-62,14.42,3
0.51,2.2,0,,minic2d,35,70,0,0.0,70-2.2-3-0-0-0.51-54,13.65,3
0.03,2.2,0,,c2d,34,70,0,2.883223e-10,70-2.2-3-0-0-0.03-22,24.65,3
0.07,2.2,0,,minic2d,35,70,0,0.0,70-2.2-3-0-0-0.07-29,20.49,3
0.45,2.2,0,,dpmc,36,70,0,2.33192e-09,70-2.2-3-0-0-0.45-11,183.46,3
0.5,2.2,0,,cachet,39,70,0,4.20225e-09,70-2.2-3-0-0-0.5-6,34.47,3
0.03,2.2,0,,c2d,37,70,0,3.075994e-10,70-2.2-3-0-0-0.03-91,47.05,3
0.29,2.2,0,,dpmc,33,70,0,2.16624e-11,70-2.2-3-0-0-0.29-46,49.56,3
0.17,2.2,0,,d4,34,70,0,2.277875e-10,70-2.2-3-0-0-0.17-67,85.66,3
0.09,2.2,0,,cachet,37,70,0,2.28487e-13,70-2.2-3-0-0-0.09-56,15.65,3
0.12,2.2,0,,dpmc,36,70,0,1.40236e-10,70-2.2-3-0-0-0.12-37,397.26,3
0.48,2.2,0,,cachet,37,70,0,4.13128e-10,70-2.2-3-0-0-0.48-22,12.21,3
0.79,2.2,0,,c2d,36,70,0,2.629644e-09,70-2.2-3-0-0-0.79-62,66.52,3
0.31,2.2,0,,minic2d,36,70,0,0.0,70-2.2-3-0-0-0.31-90,10.71,3
0.11,2.2,0,,c2d,37,70,0,,70-2.2-3-0-0-0.11-20,190.23,3
0.47,2.2,0,,minic2d,38,70,0,0.0,70-2.2-3-0-0-0.47-5,31.34,3
0.63,2.2,0,,d4,37,70,0,,70-2.2-3-0-0-0.63-95,166.27,3
0.97,2.2,0,,c2d,35,70,0,9.710923e-10,70-2.2-3-0-0-0.97-65,71.96000000000001,3
0.25,2.2,0,,c2d,35,70,0,2.538336e-12,70-2.2-3-0-0-0.25-72,50.56,3
0.03,2.2,0,,cachet,36,70,0,1.02858e-11,70-2.2-3-0-0-0.03-95,2.97,3
0.45,2.2,0,,cachet,35,70,0,2.67412e-13,70-2.2-3-0-0-0.45-47,7.34,3
0.13,2.2,0,,d4,37,70,0,6.609552e-11,70-2.2-3-0-0-0.13-89,163.85,3
0.72,2.2,0,,cachet,36,70,0,3.58351e-10,70-2.2-3-0-0-0.72-75,3.91,3
0.08,2.2,0,,d4,34,70,0,4.827619e-11,70-2.2-3-0-0-0.08-75,96.22,3
0.64,2.2,0,,c2d,36,70,0,4.001492e-09,70-2.2-3-0-0-0.64-17,90.22,3
0.87,2.2,0,,cachet,37,70,0,9.01513e-10,70-2.2-3-0-0-0.87-39,10.62,3
0.06,2.2,0,,dpmc,37,70,0,1.53806e-10,70-2.2-3-0-0-0.06-38,248.8,3
0.44,2.2,0,,minic2d,36,70,0,0.0,70-2.2-3-0-0-0.44-92,33.42,3
0.72,2.2,0,,c2d,35,70,0,1.476734e-10,70-2.2-3-0-0-0.72-51,36.85,3
0.88,2.2,0,,d4,36,70,0,2.408422e-09,70-2.2-3-0-0-0.88-83,133.35,3
0.02,2.2,0,,cachet,36,70,0,1.57847e-11,70-2.2-3-0-0-0.02-67,10.12,3
0.01,2.2,0,,c2d,34,70,0,1.147662e-12,70-2.2-3-0-0-0.01-55,59.05,3
0.98,2.2,0,,c2d,33,70,0,2.481241e-10,70-2.2-3-0-0-0.98-54,19.81,3
0.6,2.2,0,,dpmc,38,70,0,1.08613e-09,70-2.2-3-0-0-0.6-58,450.56,3
0.92,2.2,0,,cachet,35,70,0,1.96728e-09,70-2.2-3-0-0-0.92-97,12.11,3
0.11,2.2,0,,minic2d,37,70,0,0.0,70-2.2-3-0-0-0.11-32,47.23,3
0.55,2.2,0,,dpmc,38,70,0,3.69522e-10,70-2.2-3-0-0-0.55-61,493.83,3
0.86,2.2,0,,c2d,34,70,0,1.1188e-09,70-2.2-3-0-0-0.86-94,56.88,3
0.8,2.2,0,,dpmc,36,70,0,2.13419e-09,70-2.2-3-0-0-0.8-96,119.58,3
0.55,2.2,0,,minic2d,36,70,0,0.0,70-2.2-3-0-0-0.55-95,76.19,3
0.18,2.2,0,,minic2d,34,70,0,0.0,70-2.2-3-0-0-0.18-16,36.28,3
0.86,2.2,0,,cachet,35,70,0,6.10026e-10,70-2.2-3-0-0-0.86-75,13.18,3
0.25,2.2,0,,d4,37,70,0,5.561364e-10,70-2.2-3-0-0-0.25-8,134.28,3
0.28,2.2,0,,cachet,36,70,0,5.46461e-09,70-2.2-3-0-0-0.28-69,5.51,3
0.16,2.2,0,,dpmc,38,70,0,2.72677e-11,70-2.2-3-0-0-0.16-2,481.49,3
0.04,2.2,0,,minic2d,34,70,0,0.0,70-2.2-3-0-0-0.04-32,20.81,3
0.35,2.2,0,,minic2d,37,70,0,0.0,70-2.2-3-0-0-0.35-95,25.1,3
0.24,2.2,0,,c2d,35,70,0,2.51375e-11,70-2.2-3-0-0-0.24-51,39.11,3
0.21,2.2,0,,dpmc,36,70,0,6.8889e-10,70-2.2-3-0-0-0.21-75,468.17,3
0.54,2.2,0,,d4,36,70,0,2.368851e-10,70-2.2-3-0-0-0.54-19,115.97,3
0.79,2.2,0,,dpmc,38,70,0,1.35856e-09,70-2.2-3-0-0-0.79-60,473.97,3
0.1,2.2,0,,d4,33,70,0,1.086579e-12,70-2.2-3-0-0-0.1-68,105.61,3
0.6,2.2,0,,d4,34,70,0,2.169445e-11,70-2.2-3-0-0-0.6-34,88.33,3
0.01,2.2,0,,c2d,37,70,0,5.619551e-10,70-2.2-3-0-0-0.01-79,69.52,3
0.84,2.2,0,,c2d,37,70,0,,70-2.2-3-0-0-0.84-11,246.54,3
0.47,2.2,0,,c2d,35,70,0,1.899324e-11,70-2.2-3-0-0-0.47-62,62.67,3
0.98,2.2,0,,minic2d,34,70,0,0.0,70-2.2-3-0-0-0.98-56,5.87,3
0.09,2.2,0,,c2d,35,70,0,1.967157e-10,70-2.2-3-0-0-0.09-7,33.06,3
0.88,2.2,0,,minic2d,37,70,0,0.0,70-2.2-3-0-0-0.88-16,80.61,3
0.6,2.2,0,,dpmc,36,70,0,0,70-2.2-3-0-0-0.6-26,155.56,3
0.95,2.2,0,,cachet,37,70,0,1.1272e-09,70-2.2-3-0-0-0.95-9,14.2,3
0.28,2.2,0,,cachet,37,70,0,1.6265e-10,70-2.2-3-0-0-0.28-46,5.15,3
0.02,2.2,0,,c2d,37,70,0,1.216992e-13,70-2.2-3-0-0-0.02-22,73.68,3
0.41,2.2,0,,minic2d,36,70,0,0.0,70-2.2-3-0-0-0.41-97,29.69,3
0.74,2.2,0,,c2d,36,70,0,8.401095e-10,70-2.2-3-0-0-0.74-64,33.32,3
0.62,2.2,0,,d4,36,70,0,2.052592e-09,70-2.2-3-0-0-0.62-96,98.4,3
0.51,2.2,0,,d4,38,70,0,,70-2.2-3-0-0-0.51-99,538.52,3
0.73,2.2,0,,minic2d,35,70,0,0.0,70-2.2-3-0-0-0.73-53,30.77,3
0.48,2.2,0,,c2d,36,70,0,8.476004e-11,70-2.2-3-0-0-0.48-44,67.82,3
0.39,2.2,0,,minic2d,35,70,0,0.0,70-2.2-3-0-0-0.39-69,32.19,3
0.84,2.2,0,,minic2d,36,70,0,0.0,70-2.2-3-0-0-0.84-1,17.86,3
0.09,2.2,0,,cachet,36,70,0,7.80837e-12,70-2.2-3-0-0-0.09-30,18.25,3
0.48,2.2,0,,cachet,36,70,0,4.11023e-10,70-2.2-3-0-0-0.48-89,5.95,3
0.4,2.2,0,,minic2d,37,70,0,0.0,70-2.2-3-0-0-0.4-98,48.35,3
0.07,2.2,0,,cachet,36,70,0,2.64517e-14,70-2.2-3-0-0-0.07-34,6.99,3
0.07,2.2,0,,cachet,35,70,0,1.93885e-11,70-2.2-3-0-0-0.07-35,6.21,3
0.52,2.2,0,,cachet,36,70,0,8.26878e-11,70-2.2-3-0-0-0.52-62,4.12,3
0.96,2.2,0,,c2d,38,70,0,3.313811e-10,70-2.2-3-0-0-0.96-57,59.54,3
0.82,2.2,0,,dpmc,38,70,0,,70-2.2-3-0-0-0.82-10,500.72,3
0.85,2.2,0,,dpmc,36,70,0,7.12419e-11,70-2.2-3-0-0-0.85-22,216.24,3
0.72,2.2,0,,c2d,37,70,0,3.883821e-10,70-2.2-3-0-0-0.72-30,112.38,3
0.21,2.2,0,,minic2d,33,70,0,0.0,70-2.2-3-0-0-0.21-94,6.33,3
0.49,2.2,0,,minic2d,37,70,0,0.0,70-2.2-3-0-0-0.49-5,39.26,3
0.78,2.2,0,,cachet,39,70,0,9.45565e-10,70-2.2-3-0-0-0.78-34,20.5,3
0.13,2.2,0,,d4,37,70,0,,70-2.2-3-0-0-0.13-4,404.72,3
0.97,2.2,0,,c2d,34,70,0,2.145116e-10,70-2.2-3-0-0-0.97-43,69.23,3
0.53,2.2,0,,minic2d,34,70,0,0.0,70-2.2-3-0-0-0.53-20,13.12,3
0.13,2.2,0,,cachet,35,70,0,2.17674e-13,70-2.2-3-0-0-0.13-92,10.1,3
0.64,2.2,0,,d4,37,70,0,,70-2.2-3-0-0-0.64-30,272.01,3
0.53,2.2,0,,dpmc,35,70,0,1.01673e-10,70-2.2-3-0-0-0.53-57,82.7,3
0.24,2.2,0,,cachet,34,70,0,3.56922e-09,70-2.2-3-0-0-0.24-18,4.88,3
0.38,2.2,0,,c2d,35,70,0,2.99222e-09,70-2.2-3-0-0-0.38-51,44.41,3
0.38,2.2,0,,minic2d,34,70,0,0.0,70-2.2-3-0-0-0.38-6,9.81,3
0.3,2.2,0,,dpmc,40,70,0,,70-2.2-3-0-0-0.3-23,500.91,3
0.23,2.2,0,,c2d,35,70,0,4.344798e-10,70-2.2-3-0-0-0.23-99,40.0,3
0.8,2.2,0,,cachet,36,70,0,9.6215e-10,70-2.2-3-0-0-0.8-37,4.26,3
0.66,2.2,0,,d4,35,70,0,,70-2.2-3-0-0-0.66-2,258.04,3
0.94,2.2,0,,cachet,36,70,0,1.12554e-09,70-2.2-3-0-0-0.94-80,14.44,3
1.0,2.2,0,1,minic2d,38,70,0,0.0,70-2.2-3-0-0-1.0-22,125.76,3
0.36,2.2,0,,c2d,37,70,0,1.577137e-10,70-2.2-3-0-0-0.36-91,40.33,3
0.45,2.2,0,,d4,36,70,0,,70-2.2-3-0-0-0.45-13,363.14,3
0.77,2.2,0,,cachet,37,70,0,8.82011e-11,70-2.2-3-0-0-0.77-11,8.17,3
0.74,2.2,0,,cachet,35,70,0,3.46273e-10,70-2.2-3-0-0-0.74-37,8.78,3
0.61,2.2,0,,d4,37,70,0,,70-2.2-3-0-0-0.61-43,275.81,3
0.99,2.2,0,,minic2d,36,70,0,0.0,70-2.2-3-0-0-0.99-87,59.0,3
0.18,2.2,0,,dpmc,38,70,0,2.6764e-11,70-2.2-3-0-0-0.18-26,425.06,3
0.67,2.2,0,,d4,37,70,0,,70-2.2-3-0-0-0.67-76,361.0,3
0.83,2.2,0,,c2d,37,70,0,3.582186e-10,70-2.2-3-0-0-0.83-41,111.47,3
0.65,2.2,0,,c2d,36,70,0,1.005028e-08,70-2.2-3-0-0-0.65-76,94.86,3
0.53,2.2,0,,dpmc,37,70,0,,70-2.2-3-0-0-0.53-22,500.54,3
0.95,2.2,0,,dpmc,35,70,0,4.70286e-10,70-2.2-3-0-0-0.95-24,72.3,3
0.06,2.2,0,,cachet,36,70,0,3.72496e-10,70-2.2-3-0-0-0.06-65,8.78,3
0.88,2.2,0,,d4,33,70,0,5.625507e-11,70-2.2-3-0-0-0.88-15,14.3,3
0.97,2.2,0,,c2d,34,70,0,,70-2.2-3-0-0-0.97-90,272.3,3
0.8,2.2,0,,minic2d,35,70,0,0.0,70-2.2-3-0-0-0.8-49,16.37,3
0.57,2.2,0,,minic2d,37,70,0,0.0,70-2.2-3-0-0-0.57-93,16.19,3
0.65,2.2,0,,cachet,36,70,0,9.67844e-10,70-2.2-3-0-0-0.65-64,7.91,3
0.14,2.2,0,,minic2d,36,70,0,0.0,70-2.2-3-0-0-0.14-92,34.0,3
0.01,2.2,0,,cachet,36,70,0,1.10473e-12,70-2.2-3-0-0-0.01-90,3.47,3
0.12,2.2,0,,d4,36,70,0,7.619058e-10,70-2.2-3-0-0-0.12-39,90.72,3
0.71,2.2,0,,dpmc,37,70,0,9.75979e-11,70-2.2-3-0-0-0.71-91,109.34,3
0.32,2.2,0,,c2d,35,70,0,2.023961e-10,70-2.2-3-0-0-0.32-53,23.04,3
0.75,2.2,0,,minic2d,34,70,0,0.0,70-2.2-3-0-0-0.75-30,26.31,3
0.34,2.2,0,,minic2d,36,70,0,0.0,70-2.2-3-0-0-0.34-20,34.72,3
0.49,2.2,0,,c2d,35,70,0,1.593265e-10,70-2.2-3-0-0-0.49-92,68.33,3
0.39,2.2,0,,minic2d,35,70,0,0.0,70-2.2-3-0-0-0.39-22,16.33,3
0.81,2.2,0,,c2d,35,70,0,4.46904e-10,70-2.2-3-0-0-0.81-19,98.77000000000001,3
