literal_factor,algorithm,clause_factor,prop_equal,treewidth,prop_deterministic,num_variables,answer,instance,time,sat,repetitiveness
3,dpmc,2.2,0,35,0.16,70,0,70-2.2-3-0-0.16-0-86,43.36,,0
3,minic2d,2.2,0,38,0.83,70,0.0,70-2.2-3-0-0.83-0-38,19.36,,0
3,c2d,2.2,0,35,0.67,70,0.0,70-2.2-3-0-0.67-0-13,57.68,,0
3,minic2d,2.2,0,37,0.78,70,0.0,70-2.2-3-0-0.78-0-71,11.49,,0
3,c2d,2.2,0,33,0.41,70,0.0,70-2.2-3-0-0.41-0-55,10.1,,0
3,cachet,2.2,0,37,0.88,70,0,70-2.2-3-0-0.88-0-96,22.02,,0
3,c2d,2.2,0,36,0.32,70,0.0,70-2.2-3-0-0.32-0-40,34.08,,0
3,cachet,2.2,0,33,0.94,70,0,70-2.2-3-0-0.94-0-88,3.35,,0
3,d4,2.2,0,36,0.01,70,,70-2.2-3-0-0.01-0-32,371.85,,0
3,dpmc,2.2,0,37,0.57,70,0,70-2.2-3-0-0.57-0-24,0.32,,0
3,c2d,2.2,0,35,0.52,70,0.0,70-2.2-3-0-0.52-0-45,60.16,,0
3,cachet,2.2,0,36,0.6,70,0,70-2.2-3-0-0.6-0-60,15.77,,0
3,cachet,2.2,0,36,0.5,70,0,70-2.2-3-0-0.5-0-19,5.17,,0
3,c2d,2.2,0,38,0.67,70,,70-2.2-3-0-0.67-0-63,95.67,,0
3,d4,2.2,0,35,0.6,70,0.0,70-2.2-3-0-0.6-0-96,38.63,,0
3,cachet,2.2,0,37,0.76,70,0,70-2.2-3-0-0.76-0-6,8.7,,0
3,cachet,2.2,0,36,0.47,70,0,70-2.2-3-0-0.47-0-79,20.22,,0
3,dpmc,2.2,0,34,0.91,70,0,70-2.2-3-0-0.91-0-82,0.08,,0
3,c2d,2.2,0,35,0.17,70,1.964138e-12,70-2.2-3-0-0.17-0-71,44.24,,0
3,c2d,2.2,0,36,0.51,70,0.0,70-2.2-3-0-0.51-0-8,37.32,,0
3,d4,2.2,0,36,0.32,70,,70-2.2-3-0-0.32-0-14,267.39,,0
3,d4,2.2,0,36,0.68,70,0.0,70-2.2-3-0-0.68-0-86,66.63,,0
3,dpmc,2.2,0,34,0.51,70,0,70-2.2-3-0-0.51-0-96,0.57,,0
3,dpmc,2.2,0,35,0.78,70,0,70-2.2-3-0-0.78-0-54,0.05,,0
3,cachet,2.2,0,35,0.99,70,0,70-2.2-3-0-0.99-0-92,4.84,,0
3,c2d,2.2,0,35,0.84,70,0.0,70-2.2-3-0-0.84-0-27,88.97,,0
3,minic2d,2.2,0,38,0.05,70,0.0,70-2.2-3-0-0.05-0-51,35.33,,0
3,d4,2.2,0,35,0.09,70,,70-2.2-3-0-0.09-0-8,715.07,,0
3,dpmc,2.2,0,37,0.12,70,7.30516e-12,70-2.2-3-0-0.12-0-84,90.83,,0
3,cachet,2.2,0,37,0.85,70,0,70-2.2-3-0-0.85-0-74,10.39,,0
3,cachet,2.2,0,37,0.27,70,4.09894e-10,70-2.2-3-0-0.27-0-43,10.44,,0
3,minic2d,2.2,0,35,0.92,70,0.0,70-2.2-3-0-0.92-0-78,6.01,,0
3,dpmc,2.2,0,37,0.56,70,0,70-2.2-3-0-0.56-0-16,0.42,,0
3,dpmc,2.2,0,33,0.58,70,0,70-2.2-3-0-0.58-0-24,0.07,,0
3,dpmc,2.2,0,37,0.68,70,0,70-2.2-3-0-0.68-0-24,0.1,,0
3,c2d,2.2,0,35,0.7,70,0.0,70-2.2-3-0-0.7-0-96,31.39,,0
3,c2d,2.2,0,37,0.51,70,0.0,70-2.2-3-0-0.51-0-9,73.95,,0
3,minic2d,2.2,0,35,0.8,70,0.0,70-2.2-3-0-0.8-0-8,5.13,,0
3,cachet,2.2,0,37,0.19,70,2.11021e-12,70-2.2-3-0-0.19-0-11,9.35,,0
3,dpmc,2.2,0,36,0.18,70,0,70-2.2-3-0-0.18-0-33,36.9,,0
3,minic2d,2.2,0,35,0.66,70,0.0,70-2.2-3-0-0.66-0-21,14.32,,0
3,d4,2.2,0,35,0.45,70,,70-2.2-3-0-0.45-0-5,295.27,,0
3,c2d,2.2,0,33,0.42,70,0.0,70-2.2-3-0-0.42-0-94,16.65,,0
3,c2d,2.2,0,36,0.8,70,0.0,70-2.2-3-0-0.8-0-58,83.69,,0
3,d4,2.2,0,36,0.14,70,2.641465e-14,70-2.2-3-0-0.14-0-15,86.98,,0
3,cachet,2.2,0,34,0.8,70,0,70-2.2-3-0-0.8-0-10,4.24,,0
3,dpmc,2.2,0,35,0.51,70,0,70-2.2-3-0-0.51-0-99,0.6,,0
3,d4,2.2,0,33,0.99,70,0.0,70-2.2-3-0-0.99-0-1,40.87,,0
3,d4,2.2,0,36,0.57,70,,70-2.2-3-0-0.57-0-64,215.9,,0
3,c2d,2.2,0,36,0.83,70,0.0,70-2.2-3-0-0.83-0-90,56.81,,0
3,dpmc,2.2,0,35,1.0,70,0,70-2.2-3-0-1.0-0-64,0.04,1,0
3,minic2d,2.2,0,37,0.45,70,0.0,70-2.2-3-0-0.45-0-90,10.51,,0
3,c2d,2.2,0,36,0.16,70,3.628722e-17,70-2.2-3-0-0.16-0-33,38.1,,0
3,c2d,2.2,0,36,0.77,70,0.0,70-2.2-3-0-0.77-0-87,39.56,,0
3,minic2d,2.2,0,35,0.15,70,0.0,70-2.2-3-0-0.15-0-6,25.18,,0
3,c2d,2.2,0,36,0.15,70,1.133092e-10,70-2.2-3-0-0.15-0-36,55.74,,0
3,minic2d,2.2,0,39,0.27,70,0.0,70-2.2-3-0-0.27-0-100,40.18,,0
3,minic2d,2.2,0,36,0.98,70,0.0,70-2.2-3-0-0.98-0-61,13.24,,0
3,dpmc,2.2,0,34,0.8,70,0,70-2.2-3-0-0.8-0-83,0.06,,0
3,dpmc,2.2,0,35,0.58,70,0,70-2.2-3-0-0.58-0-54,0.13,,0
3,cachet,2.2,0,38,0.08,70,2.81932e-13,70-2.2-3-0-0.08-0-20,12.47,,0
3,c2d,2.2,0,35,0.33,70,0.0,70-2.2-3-0-0.33-0-92,30.7,,0
3,cachet,2.2,0,36,0.47,70,0,70-2.2-3-0-0.47-0-61,5.28,,0
3,cachet,2.2,0,35,0.76,70,0,70-2.2-3-0-0.76-0-38,11.0,,0
3,c2d,2.2,0,35,0.97,70,0.0,70-2.2-3-0-0.97-0-22,38.02,,0
3,d4,2.2,0,34,0.91,70,0.0,70-2.2-3-0-0.91-0-12,66.31,,0
3,c2d,2.2,0,37,0.43,70,0.0,70-2.2-3-0-0.43-0-44,52.4,,0
3,cachet,2.2,0,37,0.89,70,0,70-2.2-3-0-0.89-0-89,12.2,,0
3,cachet,2.2,0,36,0.76,70,0,70-2.2-3-0-0.76-0-2,6.07,,0
3,c2d,2.2,0,36,0.34,70,0.0,70-2.2-3-0-0.34-0-16,28.63,,0
3,dpmc,2.2,0,34,0.84,70,0,70-2.2-3-0-0.84-0-94,0.06,,0
3,cachet,2.2,0,35,0.68,70,0,70-2.2-3-0-0.68-0-68,2.47,,0
3,cachet,2.2,0,36,0.71,70,0,70-2.2-3-0-0.71-0-70,3.31,,0
3,d4,2.2,0,35,0.72,70,0.0,70-2.2-3-0-0.72-0-86,69.15,,0
3,cachet,2.2,0,38,0.3,70,3.71024e-11,70-2.2-3-0-0.3-0-97,18.98,,0
3,dpmc,2.2,0,36,0.51,70,0,70-2.2-3-0-0.51-0-33,0.54,,0
3,c2d,2.2,0,37,0.69,70,0.0,70-2.2-3-0-0.69-0-3,48.84,,0
3,dpmc,2.2,0,36,0.63,70,0,70-2.2-3-0-0.63-0-39,0.13,,0
3,cachet,2.2,0,35,0.98,70,0,70-2.2-3-0-0.98-0-55,5.2,,0
3,d4,2.2,0,36,0.12,70,,70-2.2-3-0-0.12-0-100,236.89,,0
3,dpmc,2.2,0,37,0.7,70,0,70-2.2-3-0-0.7-0-13,0.11,,0
3,minic2d,2.2,0,35,0.89,70,0.0,70-2.2-3-0-0.89-0-63,6.67,,0
3,d4,2.2,0,36,0.76,70,,70-2.2-3-0-0.76-0-100,410.04,,0
3,c2d,2.2,0,35,0.19,70,1.98981e-15,70-2.2-3-0-0.19-0-37,38.72,,0
3,dpmc,2.2,0,36,0.36,70,0,70-2.2-3-0-0.36-0-87,1.0,,0
3,minic2d,2.2,0,34,0.47,70,0.0,70-2.2-3-0-0.47-0-36,3.23,,0
3,cachet,2.2,0,38,0.26,70,0,70-2.2-3-0-0.26-0-35,7.29,,0
3,minic2d,2.2,0,35,0.38,70,0.0,70-2.2-3-0-0.38-0-39,5.33,,0
3,c2d,2.2,0,37,0.97,70,,70-2.2-3-0-0.97-0-62,472.26,,0
3,c2d,2.2,0,35,0.07,70,,70-2.2-3-0-0.07-0-86,226.19,,0
3,minic2d,2.2,0,36,0.76,70,0.0,70-2.2-3-0-0.76-0-68,10.15,,0
3,minic2d,2.2,0,35,0.6,70,0.0,70-2.2-3-0-0.6-0-30,24.61,,0
3,minic2d,2.2,0,34,0.06,70,0.0,70-2.2-3-0-0.06-0-95,19.29,,0
3,dpmc,2.2,0,36,0.34,70,3.60485e-08,70-2.2-3-0-0.34-0-82,7.75,,0
3,d4,2.2,0,35,0.18,70,0.0,70-2.2-3-0-0.18-0-99,71.55,,0
3,minic2d,2.2,0,34,0.15,70,0.0,70-2.2-3-0-0.15-0-26,10.06,,0
3,c2d,2.2,0,34,0.55,70,0.0,70-2.2-3-0-0.55-0-65,34.82,,0
3,minic2d,2.2,0,34,0.9,70,0.0,70-2.2-3-0-0.9-0-39,16.45,,0
3,dpmc,2.2,0,34,0.97,70,0,70-2.2-3-0-0.97-0-18,0.06,,0
3,minic2d,2.2,0,36,0.17,70,0.0,70-2.2-3-0-0.17-0-91,25.54,,0
3,c2d,2.2,0,37,0.63,70,0.0,70-2.2-3-0-0.63-0-1,96.71000000000001,,0
3,c2d,2.2,0,35,0.77,70,0.0,70-2.2-3-0-0.77-0-96,22.4,,0
3,dpmc,2.2,0,38,0.5,70,0,70-2.2-3-0-0.5-0-32,0.24,,0
3,cachet,2.2,0,36,0.24,70,0,70-2.2-3-0-0.24-0-51,7.25,,0
3,c2d,2.2,0,38,0.45,70,0.0,70-2.2-3-0-0.45-0-29,50.46,,0
3,c2d,2.2,0,36,0.11,70,4.657071e-16,70-2.2-3-0-0.11-0-31,45.15,,0
3,c2d,2.2,0,35,0.91,70,0.0,70-2.2-3-0-0.91-0-63,15.1,,0
3,dpmc,2.2,0,37,0.73,70,0,70-2.2-3-0-0.73-0-2,0.11,,0
3,dpmc,2.2,0,36,0.25,70,3.18942e-12,70-2.2-3-0-0.25-0-74,11.76,,0
3,d4,2.2,0,36,0.78,70,0.0,70-2.2-3-0-0.78-0-17,49.83,,0
3,d4,2.2,0,37,0.05,70,,70-2.2-3-0-0.05-0-3,447.29,,0
3,d4,2.2,0,35,0.88,70,0.0,70-2.2-3-0-0.88-0-100,67.2,,0
3,minic2d,2.2,0,37,0.56,70,0.0,70-2.2-3-0-0.56-0-68,55.09,,0
3,c2d,2.2,0,35,0.86,70,0.0,70-2.2-3-0-0.86-0-88,47.49,,0
3,dpmc,2.2,0,37,0.04,70,8.92466e-12,70-2.2-3-0-0.04-0-83,169.92000000000002,,0
3,c2d,2.2,0,35,0.23,70,0.0,70-2.2-3-0-0.23-0-94,17.7,,0
3,d4,2.2,0,37,0.91,70,,70-2.2-3-0-0.91-0-43,420.6,,0
3,dpmc,2.2,0,36,0.28,70,3.36846e-10,70-2.2-3-0-0.28-0-47,23.12,,0
3,c2d,2.2,0,37,0.32,70,0.0,70-2.2-3-0-0.32-0-49,92.95,,0
3,cachet,2.2,0,35,0.22,70,1.77238e-12,70-2.2-3-0-0.22-0-85,4.81,,0
3,d4,2.2,0,36,0.43,70,0.0,70-2.2-3-0-0.43-0-52,85.74,,0
3,cachet,2.2,0,35,0.43,70,0,70-2.2-3-0-0.43-0-10,3.97,,0
3,minic2d,2.2,0,37,0.97,70,0.0,70-2.2-3-0-0.97-0-23,32.3,,0
3,d4,2.2,0,36,0.26,70,1.655773e-11,70-2.2-3-0-0.26-0-44,118.87,,0
3,d4,2.2,0,36,0.88,70,,70-2.2-3-0-0.88-0-17,395.44,,0
3,c2d,2.2,0,34,0.83,70,0.0,70-2.2-3-0-0.83-0-87,61.0,,0
3,cachet,2.2,0,35,0.17,70,1.35231e-10,70-2.2-3-0-0.17-0-77,5.44,,0
3,c2d,2.2,0,34,0.68,70,0.0,70-2.2-3-0-0.68-0-92,42.79,,0
3,c2d,2.2,0,36,0.52,70,0.0,70-2.2-3-0-0.52-0-100,42.42,,0
3,minic2d,2.2,0,37,0.78,70,0.0,70-2.2-3-0-0.78-0-62,20.07,,0
3,dpmc,2.2,0,36,0.92,70,0,70-2.2-3-0-0.92-0-85,0.05,,0
3,cachet,2.2,0,36,0.28,70,0,70-2.2-3-0-0.28-0-12,10.4,,0
3,minic2d,2.2,0,35,0.08,70,0.0,70-2.2-3-0-0.08-0-68,32.66,,0
3,minic2d,2.2,0,38,0.37,70,0.0,70-2.2-3-0-0.37-0-21,15.64,,0
3,cachet,2.2,0,34,0.03,70,1.38653e-13,70-2.2-3-0-0.03-0-55,2.4,,0
3,minic2d,2.2,0,36,0.19,70,0.0,70-2.2-3-0-0.19-0-58,13.34,,0
3,dpmc,2.2,0,37,0.07,70,1.10079e-09,70-2.2-3-0-0.07-0-74,147.88,,0
3,cachet,2.2,0,33,0.1,70,4.49726e-14,70-2.2-3-0-0.1-0-75,4.28,,0
3,d4,2.2,0,34,0.29,70,0.0,70-2.2-3-0-0.29-0-93,106.49000000000001,,0
3,minic2d,2.2,0,37,0.92,70,0.0,70-2.2-3-0-0.92-0-16,43.81,,0
3,c2d,2.2,0,35,0.42,70,0.0,70-2.2-3-0-0.42-0-30,45.41,,0
3,d4,2.2,0,37,0.7,70,0.0,70-2.2-3-0-0.7-0-23,128.06,,0
3,cachet,2.2,0,37,0.6,70,0,70-2.2-3-0-0.6-0-48,12.75,,0
3,d4,2.2,0,36,0.14,70,7.349e-18,70-2.2-3-0-0.14-0-52,82.01,,0
3,d4,2.2,0,36,0.46,70,0.0,70-2.2-3-0-0.46-0-54,139.22,,0
3,cachet,2.2,0,36,0.13,70,3.66543e-15,70-2.2-3-0-0.13-0-90,5.74,,0
3,c2d,2.2,0,38,0.81,70,0.0,70-2.2-3-0-0.81-0-37,55.22,,0
3,cachet,2.2,0,38,0.22,70,0,70-2.2-3-0-0.22-0-6,2.77,,0
3,dpmc,2.2,0,36,0.58,70,0,70-2.2-3-0-0.58-0-34,0.16,,0
3,cachet,2.2,0,35,0.05,70,1.39302e-11,70-2.2-3-0-0.05-0-46,7.26,,0
3,c2d,2.2,0,34,0.16,70,3.862332e-11,70-2.2-3-0-0.16-0-50,14.89,,0
3,dpmc,2.2,0,33,0.99,70,0,70-2.2-3-0-0.99-0-2,0.04,,0
3,minic2d,2.2,0,34,0.16,70,0.0,70-2.2-3-0-0.16-0-14,26.42,,0
3,minic2d,2.2,0,33,0.33,70,0.0,70-2.2-3-0-0.33-0-23,7.36,,0
3,d4,2.2,0,37,0.05,70,,70-2.2-3-0-0.05-0-45,295.24,,0
3,c2d,2.2,0,35,0.95,70,0.0,70-2.2-3-0-0.95-0-11,75.83,,0
3,c2d,2.2,0,35,0.65,70,0.0,70-2.2-3-0-0.65-0-79,73.64,,0
3,dpmc,2.2,0,38,0.63,70,0,70-2.2-3-0-0.63-0-65,0.28,,0
3,cachet,2.2,0,35,0.12,70,8.26683e-15,70-2.2-3-0-0.12-0-98,9.36,,0
3,d4,2.2,0,39,0.84,70,0.0,70-2.2-3-0-0.84-0-86,68.18,,0
3,c2d,2.2,0,35,0.78,70,0.0,70-2.2-3-0-0.78-0-79,52.48,,0
3,d4,2.2,0,36,0.05,70,,70-2.2-3-0-0.05-0-35,176.24,,0
3,c2d,2.2,0,35,0.38,70,0.0,70-2.2-3-0-0.38-0-67,55.92,,0
3,cachet,2.2,0,36,0.59,70,0,70-2.2-3-0-0.59-0-82,6.64,,0
3,minic2d,2.2,0,35,0.09,70,0.0,70-2.2-3-0-0.09-0-8,54.4,,0
3,cachet,2.2,0,37,0.15,70,1.72291e-11,70-2.2-3-0-0.15-0-2,15.37,,0
3,cachet,2.2,0,36,0.85,70,0,70-2.2-3-0-0.85-0-39,6.33,,0
3,dpmc,2.2,0,37,0.96,70,0,70-2.2-3-0-0.96-0-62,0.87,,0
3,cachet,2.2,0,35,0.81,70,0,70-2.2-3-0-0.81-0-66,5.49,,0
3,dpmc,2.2,0,38,0.89,70,0,70-2.2-3-0-0.89-0-35,0.03,,0
3,d4,2.2,0,37,0.51,70,,70-2.2-3-0-0.51-0-94,263.83,,0
3,d4,2.2,0,35,0.61,70,0.0,70-2.2-3-0-0.61-0-42,81.05,,0
3,c2d,2.2,0,34,0.51,70,0.0,70-2.2-3-0-0.51-0-85,9.86,,0
3,cachet,2.2,0,34,0.39,70,0,70-2.2-3-0-0.39-0-19,2.81,,0
3,d4,2.2,0,35,0.07,70,2.414877e-13,70-2.2-3-0-0.07-0-4,74.91,,0
3,cachet,2.2,0,36,0.13,70,7.86761e-14,70-2.2-3-0-0.13-0-19,4.92,,0
3,d4,2.2,0,36,0.25,70,,70-2.2-3-0-0.25-0-40,137.93,,0
3,cachet,2.2,0,36,0.54,70,0,70-2.2-3-0-0.54-0-18,13.17,,0
3,cachet,2.2,0,37,0.26,70,0,70-2.2-3-0-0.26-0-67,9.3,,0
3,minic2d,2.2,0,35,0.42,70,0.0,70-2.2-3-0-0.42-0-37,5.58,,0
3,cachet,2.2,0,36,0.96,70,0,70-2.2-3-0-0.96-0-1,2.2,,0
3,minic2d,2.2,0,35,0.87,70,0.0,70-2.2-3-0-0.87-0-31,5.1,,0
3,c2d,2.2,0,37,0.02,70,2.937839e-12,70-2.2-3-0-0.02-0-51,53.61,,0
3,c2d,2.2,0,35,0.36,70,0.0,70-2.2-3-0-0.36-0-71,39.52,,0
3,minic2d,2.2,0,33,0.41,70,0.0,70-2.2-3-0-0.41-0-95,3.51,,0
3,d4,2.2,0,35,0.44,70,0.0,70-2.2-3-0-0.44-0-33,44.92,,0
3,cachet,2.2,0,34,0.37,70,0,70-2.2-3-0-0.37-0-87,2.67,,0
3,minic2d,2.2,0,34,0.97,70,0.0,70-2.2-3-0-0.97-0-70,6.45,,0
3,d4,2.2,0,37,0.15,70,,70-2.2-3-0-0.15-0-89,294.49,,0
3,d4,2.2,0,36,0.06,70,2.242174e-12,70-2.2-3-0-0.06-0-77,84.91,,0
3,d4,2.2,0,36,0.03,70,,70-2.2-3-0-0.03-0-80,155.78,,0
3,c2d,2.2,0,38,0.35,70,0.0,70-2.2-3-0-0.35-0-98,46.65,,0
3,minic2d,2.2,0,36,0.33,70,0.0,70-2.2-3-0-0.33-0-58,33.21,,0
3,cachet,2.2,0,37,0.5,70,0,70-2.2-3-0-0.5-0-6,6.84,,0
3,dpmc,2.2,0,34,0.38,70,0,70-2.2-3-0-0.38-0-40,1.92,,0
3,d4,2.2,0,37,0.33,70,1.924975e-13,70-2.2-3-0-0.33-0-1,84.49,,0
3,dpmc,2.2,0,36,0.01,70,2.16753e-12,70-2.2-3-0-0.01-0-73,271.69,,0
3,c2d,2.2,0,38,0.95,70,,70-2.2-3-0-0.95-0-83,268.31,,0
3,cachet,2.2,0,34,0.93,70,0,70-2.2-3-0-0.93-0-18,2.59,,0
3,dpmc,2.2,0,36,0.88,70,0,70-2.2-3-0-0.88-0-28,1.24,,0
3,cachet,2.2,0,37,0.02,70,6.48051e-11,70-2.2-3-0-0.02-0-58,9.15,,0
3,c2d,2.2,0,35,0.37,70,0.0,70-2.2-3-0-0.37-0-30,29.31,,0
3,cachet,2.2,0,38,0.18,70,1.57833e-15,70-2.2-3-0-0.18-0-63,4.64,,0
3,d4,2.2,0,35,0.08,70,,70-2.2-3-0-0.08-0-48,285.19,,0
3,c2d,2.2,0,37,0.29,70,0.0,70-2.2-3-0-0.29-0-80,42.6,,0
3,dpmc,2.2,0,36,0.34,70,0,70-2.2-3-0-0.34-0-16,5.11,,0
3,cachet,2.2,0,36,0.28,70,0,70-2.2-3-0-0.28-0-97,3.65,,0
3,c2d,2.2,0,37,0.06,70,1.757018e-11,70-2.2-3-0-0.06-0-25,62.91,,0
3,c2d,2.2,0,36,0.63,70,0.0,70-2.2-3-0-0.63-0-74,28.54,,0
3,cachet,2.2,0,36,0.57,70,0,70-2.2-3-0-0.57-0-64,7.87,,0
3,dpmc,2.2,0,36,0.3,70,0,70-2.2-3-0-0.3-0-64,17.86,,0
3,d4,2.2,0,35,0.17,70,,70-2.2-3-0-0.17-0-60,131.78,,0
3,c2d,2.2,0,36,0.58,70,0.0,70-2.2-3-0-0.58-0-34,31.55,,0
3,c2d,2.2,0,38,0.04,70,1.007908e-12,70-2.2-3-0-0.04-0-42,52.71,,0
3,d4,2.2,0,37,0.51,70,0.0,70-2.2-3-0-0.51-0-89,96.05,,0
3,cachet,2.2,0,37,0.05,70,1.1898e-11,70-2.2-3-0-0.05-0-77,6.78,,0
3,c2d,2.2,0,37,0.4,70,0.0,70-2.2-3-0-0.4-0-25,33.23,,0
3,d4,2.2,0,36,0.24,70,0.0,70-2.2-3-0-0.24-0-83,85.87,,0
3,cachet,2.2,0,36,0.9,70,0,70-2.2-3-0-0.9-0-73,10.14,,0
3,d4,2.2,0,35,0.85,70,0.0,70-2.2-3-0-0.85-0-17,84.27,,0
3,minic2d,2.2,0,36,0.02,70,0.0,70-2.2-3-0-0.02-0-62,12.24,,0
3,d4,2.2,0,36,0.31,70,0.0,70-2.2-3-0-0.31-0-18,108.77000000000001,,0
3,cachet,2.2,0,35,0.56,70,0,70-2.2-3-0-0.56-0-58,5.97,,0
3,d4,2.2,0,35,1.0,70,0.0,70-2.2-3-0-1.0-0-18,120.82,1,0
3,dpmc,2.2,0,35,0.21,70,0,70-2.2-3-0-0.21-0-84,22.46,,0
3,c2d,2.2,0,36,0.59,70,0.0,70-2.2-3-0-0.59-0-55,56.49,,0
3,d4,2.2,0,34,0.0,70,1.464217e-11,70-2.2-3-0-0.0-0-76,139.78,,0
3,cachet,2.2,0,37,0.76,70,0,70-2.2-3-0-0.76-0-96,4.38,,0
3,cachet,2.2,0,37,0.56,70,0,70-2.2-3-0-0.56-0-57,7.71,,0
3,cachet,2.2,0,35,0.76,70,0,70-2.2-3-0-0.76-0-62,3.16,,0
3,c2d,2.2,0,38,0.17,70,,70-2.2-3-0-0.17-0-17,130.86,,0
3,d4,2.2,0,34,0.67,70,0.0,70-2.2-3-0-0.67-0-96,124.68,,0
3,dpmc,2.2,0,34,0.21,70,4.78053e-06,70-2.2-3-0-0.21-0-54,24.52,,0
3,d4,2.2,0,37,0.32,70,,70-2.2-3-0-0.32-0-18,364.3,,0
3,cachet,2.2,0,34,0.98,70,0,70-2.2-3-0-0.98-0-34,3.51,,0
3,cachet,2.2,0,38,0.36,70,3.29825e-09,70-2.2-3-0-0.36-0-69,6.27,,0
3,dpmc,2.2,0,34,0.33,70,0,70-2.2-3-0-0.33-0-83,3.42,,0
3,cachet,2.2,0,35,0.54,70,0,70-2.2-3-0-0.54-0-81,2.97,,0
3,cachet,2.2,0,37,0.37,70,1.25009e-12,70-2.2-3-0-0.37-0-48,15.91,,0
3,cachet,2.2,0,36,0.22,70,0,70-2.2-3-0-0.22-0-9,1.89,,0
3,d4,2.2,0,34,0.39,70,0.0,70-2.2-3-0-0.39-0-19,41.14,,0
3,minic2d,2.2,0,35,0.91,70,0.0,70-2.2-3-0-0.91-0-23,14.12,,0
3,c2d,2.2,0,37,0.68,70,0.0,70-2.2-3-0-0.68-0-34,84.44,,0
3,cachet,2.2,0,35,0.95,70,0,70-2.2-3-0-0.95-0-42,4.34,,0
3,d4,2.2,0,34,0.39,70,0.0,70-2.2-3-0-0.39-0-80,29.43,,0
3,dpmc,2.2,0,34,0.39,70,0,70-2.2-3-0-0.39-0-41,0.3,,0
3,c2d,2.2,0,35,0.01,70,1.576622e-11,70-2.2-3-0-0.01-0-55,77.06,,0
3,c2d,2.2,0,36,0.14,70,,70-2.2-3-0-0.14-0-77,201.34,,0
3,minic2d,2.2,0,38,0.83,70,0.0,70-2.2-3-0-0.83-0-83,25.71,,0
3,d4,2.2,0,36,0.92,70,0.0,70-2.2-3-0-0.92-0-48,37.44,,0
3,minic2d,2.2,0,37,0.11,70,0.0,70-2.2-3-0-0.11-0-86,35.05,,0
3,dpmc,2.2,0,37,0.76,70,0,70-2.2-3-0-0.76-0-58,0.21,,0
3,minic2d,2.2,0,36,0.89,70,0.0,70-2.2-3-0-0.89-0-64,9.37,,0
3,d4,2.2,0,36,0.32,70,0.0,70-2.2-3-0-0.32-0-73,96.49000000000001,,0
3,dpmc,2.2,0,37,0.16,70,0,70-2.2-3-0-0.16-0-48,154.53,,0
3,minic2d,2.2,0,37,0.35,70,0.0,70-2.2-3-0-0.35-0-61,83.36,,0
3,minic2d,2.2,0,36,0.4,70,0.0,70-2.2-3-0-0.4-0-93,27.78,,0
3,dpmc,2.2,0,37,0.01,70,0,70-2.2-3-0-0.01-0-23,194.36,,0
3,d4,2.2,0,35,0.75,70,0.0,70-2.2-3-0-0.75-0-66,40.17,,0
3,d4,2.2,0,36,0.74,70,,70-2.2-3-0-0.74-0-9,383.87,,0
3,cachet,2.2,0,34,0.16,70,0,70-2.2-3-0-0.16-0-44,4.45,,0
3,d4,2.2,0,34,0.17,70,0.0,70-2.2-3-0-0.17-0-16,42.47,,0
3,c2d,2.2,0,36,0.2,70,1.469671e-09,70-2.2-3-0-0.2-0-5,72.59,,0
3,dpmc,2.2,0,36,0.91,70,0,70-2.2-3-0-0.91-0-61,0.05,,0
3,d4,2.2,0,38,0.65,70,,70-2.2-3-0-0.65-0-47,148.06,,0
3,dpmc,2.2,0,35,0.84,70,0,70-2.2-3-0-0.84-0-41,0.07,,0
3,d4,2.2,0,33,0.58,70,0.0,70-2.2-3-0-0.58-0-7,31.11,,0
3,c2d,2.2,0,36,0.66,70,0.0,70-2.2-3-0-0.66-0-3,11.93,,0
3,c2d,2.2,0,36,0.84,70,0.0,70-2.2-3-0-0.84-0-17,62.03,,0
3,c2d,2.2,0,36,0.14,70,7.234617e-14,70-2.2-3-0-0.14-0-45,33.26,,0
3,minic2d,2.2,0,34,0.71,70,0.0,70-2.2-3-0-0.71-0-83,10.37,,0
3,minic2d,2.2,0,33,0.27,70,0.0,70-2.2-3-0-0.27-0-91,8.35,,0
3,cachet,2.2,0,36,0.1,70,1.86779e-14,70-2.2-3-0-0.1-0-81,11.6,,0
3,c2d,2.2,0,34,0.31,70,0.0,70-2.2-3-0-0.31-0-82,20.36,,0
3,dpmc,2.2,0,38,0.82,70,0,70-2.2-3-0-0.82-0-84,0.06,,0
3,d4,2.2,0,36,0.81,70,0.0,70-2.2-3-0-0.81-0-20,43.06,,0
3,c2d,2.2,0,36,0.83,70,0.0,70-2.2-3-0-0.83-0-53,108.65,,0
3,dpmc,2.2,0,36,0.62,70,0,70-2.2-3-0-0.62-0-50,0.13,,0
3,dpmc,2.2,0,34,0.55,70,0,70-2.2-3-0-0.55-0-69,0.28,,0
3,d4,2.2,0,33,0.04,70,1.635485e-11,70-2.2-3-0-0.04-0-26,147.11,,0
3,minic2d,2.2,0,35,0.89,70,0.0,70-2.2-3-0-0.89-0-51,11.52,,0
3,cachet,2.2,0,36,0.89,70,0,70-2.2-3-0-0.89-0-86,7.66,,0
3,cachet,2.2,0,38,0.17,70,3.26336e-13,70-2.2-3-0-0.17-0-37,8.39,,0
3,d4,2.2,0,36,0.58,70,,70-2.2-3-0-0.58-0-48,499.46,,0
